species_id,species_form,move_id,is_elite_move
292,NORMAL,22,False
292,NORMAL,40,False
292,NORMAL,733,False
292,NORMAL,745,False
292,NORMAL,793,True
293,NORMAL,8,False
293,NORMAL,53,False
293,NORMAL,87,False
293,NORMAL,754,False
293,NORMAL,795,False
294,NORMAL,8,False
294,NORMAL,53,False
294,NORMAL,87,False
294,NORMAL,734,False
294,NORMAL,773,False
295,NORMAL,53,False
295,NORMAL,69,False
295,NORMAL,175,False
295,NORMAL,267,False
295,NORMAL,734,False
295,NORMAL,795,False
296,NORMAL,10,False
296,NORMAL,31,False
296,NORMAL,164,False
296,NORMAL,305,False
296,NORMAL,753,False
296,NORMAL,773,False
297,NORMAL,141,False
297,NORMAL,142,False
297,NORMAL,164,False
297,NORMAL,205,False
297,NORMAL,305,False
297,NORMAL,761,False
297,NORMAL,775,False
297,NORMAL,932,False
298,NORMAL,19,False
298,NORMAL,29,False
298,NORMAL,89,False
298,NORMAL,763,False
298,NORMAL,769,False
299,NORMAL,38,False
299,NORMAL,49,False
299,NORMAL,155,False
299,NORMAL,738,False
299,NORMAL,759,False
300,NORMAL,9,False
300,NORMAL,53,False
300,NORMAL,147,False
300,NORMAL,753,False
300,NORMAL,770,False
301,NORMAL,53,False
301,NORMAL,57,False
301,NORMAL,147,False
301,NORMAL,766,False
301,NORMAL,770,False
301,NORMAL,850,False
302,NORMAL,39,False
302,NORMAL,40,False
302,NORMAL,55,False
302,NORMAL,176,False
302,NORMAL,208,False
302,NORMAL,745,False
302,NORMAL,770,False
303,NORMAL,5,False
303,NORMAL,45,False
303,NORMAL,57,False
303,NORMAL,213,False
303,NORMAL,734,False
303,NORMAL,772,False
303,NORMAL,795,False
303,NORMAL,857,False
303,NORMAL,876,False
304,NORMAL,37,False
304,NORMAL,45,False
304,NORMAL,89,False
304,NORMAL,753,False
304,NORMAL,760,False
304,NORMAL,925,False
305,NORMAL,37,False
305,NORMAL,38,False
305,NORMAL,89,False
305,NORMAL,164,False
305,NORMAL,760,False
305,NORMAL,798,False
305,NORMAL,925,False
306,NORMAL,13,False
306,NORMAL,37,False
306,NORMAL,48,False
306,NORMAL,164,False
306,NORMAL,259,False
306,NORMAL,785,False
306,NORMAL,798,False
306,NORMAL,829,False
306,NORMAL,925,False
307,NORMAL,14,False
307,NORMAL,31,False
307,NORMAL,35,False
307,NORMAL,767,False
307,NORMAL,773,False
308,NORMAL,14,False
308,NORMAL,74,False
308,NORMAL,142,False
308,NORMAL,213,False
308,NORMAL,758,False
308,NORMAL,775,False
309,NORMAL,16,False
309,NORMAL,49,False
309,NORMAL,85,False
309,NORMAL,738,False
309,NORMAL,751,False
310,NORMAL,48,False
310,NORMAL,68,False
310,NORMAL,147,False
310,NORMAL,166,False
310,NORMAL,242,False
310,NORMAL,781,False
310,NORMAL,810,False
310,NORMAL,856,False
311,NORMAL,16,False
311,NORMAL,49,False
311,NORMAL,85,False
311,NORMAL,168,False
311,NORMAL,738,False
311,NORMAL,751,False
312,NORMAL,16,False
312,NORMAL,49,False
312,NORMAL,85,False
312,NORMAL,168,False
312,NORMAL,738,False
312,NORMAL,751,False
313,NORMAL,26,False
313,NORMAL,49,False
313,NORMAL,65,False
313,NORMAL,753,False
313,NORMAL,793,False
314,NORMAL,26,False
314,NORMAL,55,False
314,NORMAL,158,False
314,NORMAL,753,False
314,NORMAL,793,False
315,NORMAL,24,False
315,NORMAL,55,False
315,NORMAL,59,False
315,NORMAL,747,False
315,NORMAL,756,False
315,NORMAL,880,False
316,NORMAL,4,False
316,NORMAL,19,False
316,NORMAL,61,False
316,NORMAL,754,False
316,NORMAL,773,False
317,NORMAL,4,False
317,NORMAL,19,False
317,NORMAL,59,False
317,NORMAL,61,False
317,NORMAL,199,False
317,NORMAL,748,False
317,NORMAL,773,False
317,NORMAL,792,False
318,NORMAL,27,False
318,NORMAL,32,False
318,NORMAL,175,False
318,NORMAL,734,False
318,NORMAL,810,False
319,NORMAL,27,False
319,NORMAL,73,False
319,NORMAL,175,False
319,NORMAL,734,False
319,NORMAL,815,False
320,NORMAL,71,False
320,NORMAL,72,False
320,NORMAL,89,False
320,NORMAL,164,False
320,NORMAL,762,False
320,NORMAL,763,False
320,NORMAL,891,False
321,NORMAL,2,False
321,NORMAL,20,False
321,NORMAL,72,False
321,NORMAL,180,False
321,NORMAL,762,False
321,NORMAL,766,False
321,NORMAL,891,False
322,NORMAL,21,False
322,NORMAL,63,False
322,NORMAL,87,False
322,NORMAL,741,False
322,NORMAL,753,False
323,NORMAL,12,False
323,NORMAL,37,False
323,NORMAL,79,False
323,NORMAL,166,False
323,NORMAL,200,False
323,NORMAL,280,False
323,NORMAL,741,False
323,NORMAL,773,False
323,NORMAL,874,False
324,NORMAL,6,False
324,NORMAL,12,False
324,NORMAL,79,False
324,NORMAL,166,False
324,NORMAL,741,False
324,NORMAL,801,False
325,NORMAL,11,False
325,NORMAL,43,False
325,NORMAL,172,False
325,NORMAL,763,False
325,NORMAL,766,False
326,NORMAL,43,False
326,NORMAL,74,False
326,NORMAL,142,False
326,NORMAL,172,False
326,NORMAL,781,False
326,NORMAL,806,False
326,NORMAL,924,False
327,00,9,False
327,00,37,False
327,00,76,False
327,00,735,False
327,00,758,False
327,01,9,False
327,01,37,False
327,01,76,False
327,01,735,False
327,01,758,False
327,02,9,False
327,02,37,False
327,02,76,False
327,02,735,False
327,02,758,False
327,03,9,False
327,03,37,False
327,03,76,False
327,03,735,False
327,03,758,False
327,04,9,False
327,04,37,False
327,04,76,False
327,04,735,False
327,04,758,False
327,05,9,False
327,05,37,False
327,05,76,False
327,05,735,False
327,05,758,False
327,06,9,False
327,06,37,False
327,06,76,False
327,06,735,False
327,06,758,False
327,07,9,False
327,07,37,False
327,07,76,False
327,07,735,False
327,07,758,False
327,08,9,False
327,08,37,False
327,08,76,False
327,08,735,False
327,08,758,False
327,09,9,False
327,09,37,False
327,09,76,False
327,09,735,False
327,09,758,False
327,10,9,False
327,10,37,False
327,10,76,False
327,10,735,False
327,10,758,False
327,11,9,False
327,11,37,False
327,11,76,False
327,11,735,False
327,11,758,False
327,12,9,False
327,12,37,False
327,12,76,False
327,12,735,False
327,12,758,False
327,13,9,False
327,13,37,False
327,13,76,False
327,13,735,False
327,13,758,False
327,14,9,False
327,14,37,False
327,14,76,False
327,14,735,False
327,14,758,False
327,15,9,False
327,15,37,False
327,15,76,False
327,15,735,False
327,15,758,False
327,16,9,False
327,16,37,False
327,16,76,False
327,16,735,False
327,16,758,False
327,17,9,False
327,17,37,False
327,17,76,False
327,17,735,False
327,17,758,False
327,18,9,False
327,18,37,False
327,18,76,False
327,18,735,False
327,18,758,False
327,19,9,False
327,19,37,False
327,19,76,False
327,19,735,False
327,19,758,False
327,NORMAL,9,False
327,NORMAL,37,False
327,NORMAL,76,False
327,NORMAL,735,False
327,NORMAL,758,False
328,NORMAL,9,False
328,NORMAL,154,False
328,NORMAL,175,False
328,NORMAL,280,False
328,NORMAL,748,False
328,NORMAL,793,False
328,NORMAL,926,False
329,NORMAL,26,False
329,NORMAL,63,False
329,NORMAL,154,False
329,NORMAL,280,False
329,NORMAL,736,False
329,NORMAL,748,False
329,NORMAL,926,False
330,NORMAL,12,False
330,NORMAL,13,False
330,NORMAL,50,False
330,NORMAL,52,False
330,NORMAL,154,False
330,NORMAL,200,True
330,NORMAL,267,False
330,NORMAL,280,False
330,NORMAL,748,False
330,NORMAL,785,False
330,NORMAL,926,False
331,NORMAL,34,False
331,NORMAL,84,False
331,NORMAL,168,False
331,NORMAL,225,False
331,NORMAL,279,False
331,NORMAL,735,False
331,NORMAL,768,False
331,NORMAL,926,False
332,NORMAL,3,False
332,NORMAL,142,False
332,NORMAL,168,False
332,NORMAL,225,False
332,NORMAL,279,False
332,NORMAL,735,False
332,NORMAL,756,False
332,NORMAL,926,False
333,NORMAL,19,False
333,NORMAL,22,False
333,NORMAL,53,False
333,NORMAL,743,False
333,NORMAL,795,False
334,NORMAL,8,False
334,NORMAL,51,False
334,NORMAL,55,False
334,NORMAL,56,True
334,NORMAL,153,False
334,NORMAL,736,False
334,NORMAL,743,False
335,NORMAL,9,False
335,NORMAL,28,False
335,NORMAL,141,False
335,NORMAL,732,False
335,NORMAL,745,False
336,NORMAL,1,False
336,NORMAL,27,False
336,NORMAL,175,False
336,NORMAL,756,False
336,NORMAL,798,False
337,NORMAL,38,False
337,NORMAL,56,False
337,NORMAL,74,False
337,NORMAL,189,False
337,NORMAL,759,False
337,NORMAL,767,False
337,NORMAL,924,False
338,NORMAL,38,False
338,NORMAL,74,False
338,NORMAL,79,False
338,NORMAL,188,False
338,NORMAL,759,False
338,NORMAL,767,False
338,NORMAL,924,False
339,NORMAL,19,False
339,NORMAL,33,False
339,NORMAL,64,False
339,NORMAL,72,False
339,NORMAL,748,False
339,NORMAL,762,False
340,NORMAL,20,False
340,NORMAL,64,False
340,NORMAL,71,False
340,NORMAL,72,False
340,NORMAL,748,False
340,NORMAL,762,False
341,NORMAL,5,False
341,NORMAL,29,False
341,NORMAL,32,False
341,NORMAL,72,False
341,NORMAL,212,False
341,NORMAL,769,False
341,NORMAL,773,False
342,NORMAL,5,False
342,NORMAL,28,False
342,NORMAL,29,False
342,NORMAL,72,False
342,NORMAL,201,False
342,NORMAL,212,False
342,NORMAL,810,False
342,NORMAL,815,False
343,NORMAL,9,False
343,NORMAL,11,False
343,NORMAL,163,False
343,NORMAL,767,False
343,NORMAL,806,False
344,NORMAL,12,False
344,NORMAL,19,False
344,NORMAL,37,False
344,NORMAL,43,False
344,NORMAL,74,False
344,NORMAL,163,False
344,NORMAL,200,False
344,NORMAL,280,False
344,NORMAL,765,False
344,NORMAL,767,False
344,NORMAL,806,False
345,NORMAL,36,False
345,NORMAL,168,False
345,NORMAL,172,False
345,NORMAL,757,False
345,NORMAL,792,False
345,NORMAL,803,False
346,NORMAL,13,False
346,NORMAL,37,False
346,NORMAL,38,False
346,NORMAL,63,False
346,NORMAL,168,False
346,NORMAL,757,False
346,NORMAL,792,False
346,NORMAL,803,False
347,NORMAL,32,False
347,NORMAL,36,False
347,NORMAL,58,False
347,NORMAL,752,False
347,NORMAL,793,False
348,NORMAL,58,False
348,NORMAL,71,False
348,NORMAL,155,False
348,NORMAL,270,False
348,NORMAL,732,False
348,NORMAL,793,False
349,NORMAL,172,False
349,NORMAL,753,False
349,NORMAL,763,False
350,NORMAL,1,False
350,NORMAL,2,False
350,NORMAL,20,False
350,NORMAL,33,False
350,NORMAL,180,False
350,NORMAL,785,False
350,NORMAL,815,False
351,NORMAL,83,False
351,NORMAL,169,False
351,NORMAL,190,False
351,NORMAL,241,False
351,NORMAL,753,False
351,NORMAL,796,False
351,RAINY,48,False
351,RAINY,73,False
351,RAINY,191,False
351,RAINY,753,False
351,RAINY,762,False
351,SNOWY,19,False
351,SNOWY,20,False
351,SNOWY,189,False
351,SNOWY,753,False
351,SNOWY,776,False
351,SUNNY,69,False
351,SUNNY,79,False
351,SUNNY,188,False
351,SUNNY,741,False
351,SUNNY,753,False
352,NORMAL,8,False
352,NORMAL,19,False
352,NORMAL,22,False
352,NORMAL,40,False
352,NORMAL,48,False
352,NORMAL,176,False
352,NORMAL,735,False
352,NORMAL,744,False
353,NORMAL,40,False
353,NORMAL,42,False
353,NORMAL,161,False
353,NORMAL,770,False
353,NORMAL,795,False
354,NORMAL,43,False
354,NORMAL,48,False
354,NORMAL,55,False
354,NORMAL,745,False
354,NORMAL,796,False
355,NORMAL,40,False
355,NORMAL,42,False
355,NORMAL,161,False
355,NORMAL,795,False
355,NORMAL,796,False
356,NORMAL,14,False
356,NORMAL,41,False
356,NORMAL,78,False
356,NORMAL,263,False
356,NORMAL,770,False
356,NORMAL,796,False
357,NORMAL,22,False
357,NORMAL,80,False
357,NORMAL,87,False
357,NORMAL,254,False
357,NORMAL,747,False
357,NORMAL,787,False
358,NORMAL,35,False
358,NORMAL,43,False
358,NORMAL,169,False
358,NORMAL,795,False
358,NORMAL,806,False
359,NORMAL,3,False
359,NORMAL,7,False
359,NORMAL,48,False
359,NORMAL,225,False
359,NORMAL,254,True
359,NORMAL,758,False
359,NORMAL,810,False
360,NORMAL,172,False
360,NORMAL,763,False
360,NORMAL,775,False
361,NORMAL,43,False
361,NORMAL,76,False
361,NORMAL,150,False
361,NORMAL,776,False
361,NORMAL,796,False
362,NORMAL,43,False
362,NORMAL,150,False
362,NORMAL,163,False
362,NORMAL,749,False
362,NORMAL,750,False
362,NORMAL,776,False
362,NORMAL,891,False
363,NORMAL,71,False
363,NORMAL,89,False
363,NORMAL,144,False
363,NORMAL,762,False
363,NORMAL,773,False
364,NORMAL,71,False
364,NORMAL,89,False
364,NORMAL,144,False
364,NORMAL,180,False
364,NORMAL,762,False
364,NORMAL,776,False
365,NORMAL,12,False
365,NORMAL,20,False
365,NORMAL,71,False
365,NORMAL,246,True
365,NORMAL,750,False
365,NORMAL,776,True
365,NORMAL,815,False
366,NORMAL,19,False
366,NORMAL,71,False
366,NORMAL,89,False
366,NORMAL,762,False
367,NORMAL,19,False
367,NORMAL,33,False
367,NORMAL,175,False
367,NORMAL,734,False
367,NORMAL,762,False
368,NORMAL,54,False
368,NORMAL,71,False
368,NORMAL,74,False
368,NORMAL,762,False
368,NORMAL,767,False
369,NORMAL,33,False
369,NORMAL,36,False
369,NORMAL,73,False
369,NORMAL,762,False
369,NORMAL,766,False
370,NORMAL,32,False
370,NORMAL,54,False
370,NORMAL,71,False
370,NORMAL,762,False
370,NORMAL,763,False
371,NORMAL,8,False
371,NORMAL,50,False
371,NORMAL,175,False
371,NORMAL,734,False
371,NORMAL,741,False
372,NORMAL,8,False
372,NORMAL,50,False
372,NORMAL,51,False
372,NORMAL,175,False
372,NORMAL,736,False
372,NORMAL,741,False
373,NORMAL,69,False
373,NORMAL,73,False
373,NORMAL,173,True
373,NORMAL,175,False
373,NORMAL,181,False
373,NORMAL,233,False
373,NORMAL,254,False
373,NORMAL,734,False
373,NORMAL,772,False
373,NORMAL,785,False
374,NORMAL,45,False
374,NORMAL,814,False
375,NORMAL,35,False
375,NORMAL,74,False
375,NORMAL,163,False
375,NORMAL,732,False
375,NORMAL,760,False
375,NORMAL,766,False
376,NORMAL,12,False
376,NORMAL,17,False
376,NORMAL,74,False
376,NORMAL,197,True
376,NORMAL,732,False
376,NORMAL,745,True
376,NORMAL,761,False
376,NORMAL,766,False
377,NORMAL,12,True
377,NORMAL,13,False
377,NORMAL,143,False
377,NORMAL,148,False
377,NORMAL,759,False
377,NORMAL,773,False
377,NORMAL,855,False
378,NORMAL,12,False
378,NORMAL,20,False
378,NORMAL,48,True
378,NORMAL,143,False
378,NORMAL,750,False
378,NORMAL,773,False
378,NORMAL,855,False
379,NORMAL,2,False
379,NORMAL,17,False
379,NORMAL,143,False
379,NORMAL,148,True
379,NORMAL,760,False
379,NORMAL,773,False
379,NORMAL,855,False
380,NORMAL,48,False
380,NORMAL,74,False
380,NORMAL,173,False
380,NORMAL,224,False
380,NORMAL,253,True
380,NORMAL,736,False
380,NORMAL,766,False
380,NORMAL,850,False
381,NORMAL,52,False
381,NORMAL,74,False
381,NORMAL,79,False
381,NORMAL,224,False
381,NORMAL,252,True
381,NORMAL,736,False
381,NORMAL,766,False
382,NORMAL,20,False
382,NORMAL,48,False
382,NORMAL,73,False
382,NORMAL,150,False
382,NORMAL,180,False
382,NORMAL,185,True
382,NORMAL,815,False
383,NORMAL,12,False
383,NORMAL,69,False
383,NORMAL,78,True
383,NORMAL,79,False
383,NORMAL,186,True
383,NORMAL,748,False
383,NORMAL,785,False
384,NORMAL,22,False
384,NORMAL,36,False
384,NORMAL,83,True
384,NORMAL,173,False
384,NORMAL,266,True
384,NORMAL,271,False
384,NORMAL,785,False
384,NORMAL,787,False
385,NORMAL,55,False
385,NORMAL,74,False
385,NORMAL,182,False
385,NORMAL,224,False
385,NORMAL,767,False
385,NORMAL,781,False
386,ATTACK,3,False
386,ATTACK,148,False
386,ATTACK,184,False
386,ATTACK,756,False
386,ATTACK,766,False
386,DEFENSE,38,False
386,DEFENSE,49,False
386,DEFENSE,184,False
386,DEFENSE,766,False
386,DEFENSE,775,False
386,NORMAL,2,False
386,NORMAL,49,False
386,NORMAL,148,False
386,NORMAL,184,False
386,NORMAL,766,False
386,NORMAL,781,False
386,SPEED,49,False
386,SPEED,85,False
386,SPEED,184,False
386,SPEED,766,False
386,SPEED,781,False
387,NORMAL,34,False
387,NORMAL,89,False
387,NORMAL,169,False
387,NORMAL,747,False
387,NORMAL,753,False
388,NORMAL,79,False
388,NORMAL,89,False
388,NORMAL,169,False
388,NORMAL,734,False
388,NORMAL,747,False
389,NORMAL,12,False
389,NORMAL,13,False
389,NORMAL,79,False
389,NORMAL,154,False
389,NORMAL,192,True
389,NORMAL,734,False
389,NORMAL,747,False
389,NORMAL,765,False
390,NORMAL,6,False
390,NORMAL,8,False
390,NORMAL,67,False
390,NORMAL,741,False
390,NORMAL,752,False
391,NORMAL,6,False
391,NORMAL,8,False
391,NORMAL,31,False
391,NORMAL,741,False
391,NORMAL,773,False
392,NORMAL,8,False
392,NORMAL,79,False
392,NORMAL,141,False
392,NORMAL,194,True
392,NORMAL,773,False
392,NORMAL,801,False
393,NORMAL,18,False
393,NORMAL,29,False
393,NORMAL,76,False
393,NORMAL,754,False
393,NORMAL,769,False
394,NORMAL,29,False
394,NORMAL,73,False
394,NORMAL,76,False
394,NORMAL,760,False
394,NORMAL,769,False
395,NORMAL,17,False
395,NORMAL,18,False
395,NORMAL,20,False
395,NORMAL,73,False
395,NORMAL,195,True
395,NORMAL,760,False
395,NORMAL,771,False
395,NORMAL,815,False
395,NORMAL,925,False
396,NORMAL,22,False
396,NORMAL,152,False
396,NORMAL,233,False
396,NORMAL,751,False
396,NORMAL,753,False
396,NORMAL,926,False
397,NORMAL,21,False
397,NORMAL,22,False
397,NORMAL,152,False
397,NORMAL,233,False
397,NORMAL,742,False
397,NORMAL,751,False
397,NORMAL,926,False
398,NORMAL,21,False
398,NORMAL,141,False
398,NORMAL,152,False
398,NORMAL,233,False
398,NORMAL,742,False
398,NORMAL,751,False
398,NORMAL,873,True
398,NORMAL,926,False
399,NORMAL,19,True
399,NORMAL,43,True
399,NORMAL,49,True
399,NORMAL,88,False
399,NORMAL,168,False
399,NORMAL,175,False
399,NORMAL,205,True
399,NORMAL,753,False
399,NORMAL,814,False
400,NORMAL,2,False
400,NORMAL,88,False
400,NORMAL,180,False
400,NORMAL,762,False
400,NORMAL,814,False
400,NORMAL,891,False
401,NORMAL,91,False
401,NORMAL,733,False
401,NORMAL,793,False
402,NORMAL,22,False
402,NORMAL,26,False
402,NORMAL,66,False
402,NORMAL,732,False
402,NORMAL,793,False
403,NORMAL,16,False
403,NORMAL,49,False
403,NORMAL,85,False
403,NORMAL,738,False
403,NORMAL,753,False
404,NORMAL,49,False
404,NORMAL,147,False
404,NORMAL,175,False
404,NORMAL,734,False
404,NORMAL,738,False
405,NORMAL,2,False
405,NORMAL,147,False
405,NORMAL,175,False
405,NORMAL,242,True
405,NORMAL,738,False
405,NORMAL,810,False
405,NORMAL,813,False
406,NORMAL,168,False
406,NORMAL,169,False
406,NORMAL,747,False
406,NORMAL,813,False
407,NORMAL,55,False
407,NORMAL,59,False
407,NORMAL,79,False
407,NORMAL,168,False
407,NORMAL,188,True
407,NORMAL,235,False
407,NORMAL,747,False
407,NORMAL,756,False
407,NORMAL,768,False
407,NORMAL,803,True
407,NORMAL,880,False
408,NORMAL,36,False
408,NORMAL,37,False
408,NORMAL,63,False
408,NORMAL,766,False
408,NORMAL,814,False
409,NORMAL,8,False
409,NORMAL,38,False
409,NORMAL,173,False
409,NORMAL,766,False
409,NORMAL,829,False
410,NORMAL,36,False
410,NORMAL,37,False
410,NORMAL,164,False
410,NORMAL,753,False
410,NORMAL,798,False
411,NORMAL,8,False
411,NORMAL,13,False
411,NORMAL,17,False
411,NORMAL,798,False
411,NORMAL,829,False
412,NORMAL,91,False
412,NORMAL,733,False
412,NORMAL,753,False
412,PLANT,91,False
412,PLANT,733,False
412,PLANT,753,False
412,SANDY,91,False
412,SANDY,733,False
412,SANDY,753,False
412,TRASH,91,False
412,TRASH,733,False
412,TRASH,753,False
413,NORMAL,91,False
413,NORMAL,733,False
413,NORMAL,735,False
413,NORMAL,753,False
413,PLANT,11,False
413,PLANT,26,False
413,PLANT,169,False
413,PLANT,733,False
413,PLANT,735,False
413,PLANT,767,False
413,SANDY,11,False
413,SANDY,26,False
413,SANDY,63,False
413,SANDY,733,False
413,SANDY,735,False
413,SANDY,767,False
413,TRASH,11,False
413,TRASH,26,False
413,TRASH,45,False
413,TRASH,733,False
413,TRASH,735,False
413,TRASH,767,False
413,TRASH,925,False
414,NORMAL,11,False
414,NORMAL,22,False
414,NORMAL,26,False
414,NORMAL,733,False
414,NORMAL,787,False
415,NORMAL,26,False
415,NORMAL,733,False
416,NORMAL,26,False
416,NORMAL,39,False
416,NORMAL,65,False
416,NORMAL,66,False
416,NORMAL,206,False
416,NORMAL,732,False
416,NORMAL,733,False
416,NORMAL,768,False
416,NORMAL,787,False
417,NORMAL,47,False
417,NORMAL,48,False
417,NORMAL,49,False
417,NORMAL,88,False
417,NORMAL,738,False
417,NORMAL,782,False
418,NORMAL,32,False
418,NORMAL,71,False
418,NORMAL,85,False
418,NORMAL,751,False
418,NORMAL,762,False
419,NORMAL,32,False
419,NORMAL,73,False
419,NORMAL,85,False
419,NORMAL,270,False
419,NORMAL,762,False
419,NORMAL,815,False
420,NORMAL,24,False
420,NORMAL,34,False
420,NORMAL,55,False
420,NORMAL,753,False
420,NORMAL,803,False
421,NORMAL,2,False
421,NORMAL,55,False
421,NORMAL,79,False
421,NORMAL,747,False
421,NORMAL,803,False
421,OVERCAST,2,False
421,OVERCAST,55,False
421,OVERCAST,79,False
421,OVERCAST,747,False
421,OVERCAST,803,False
421,SUNNY,2,False
421,SUNNY,55,False
421,SUNNY,79,False
421,SUNNY,188,False
421,SUNNY,747,False
421,SUNNY,803,False
422,EAST_SEA,64,False
422,EAST_SEA,71,False
422,EAST_SEA,89,False
422,EAST_SEA,765,False
422,EAST_SEA,813,False
422,NORMAL,64,False
422,NORMAL,71,False
422,NORMAL,89,False
422,NORMAL,765,False
422,NORMAL,813,False
422,WEST_SEA,64,False
422,WEST_SEA,71,False
422,WEST_SEA,89,False
422,WEST_SEA,765,False
422,WEST_SEA,813,False
423,EAST_SEA,12,False
423,EAST_SEA,71,False
423,EAST_SEA,89,False
423,EAST_SEA,200,False
423,EAST_SEA,765,False
423,EAST_SEA,813,False
423,NORMAL,12,False
423,NORMAL,71,False
423,NORMAL,89,False
423,NORMAL,200,False
423,NORMAL,765,False
423,NORMAL,813,False
423,WEST_SEA,12,False
423,WEST_SEA,71,False
423,WEST_SEA,89,False
423,WEST_SEA,200,False
423,WEST_SEA,765,False
423,WEST_SEA,813,False
424,NORMAL,2,False
424,NORMAL,22,False
424,NORMAL,31,False
424,NORMAL,752,False
424,NORMAL,795,False
425,NORMAL,42,False
425,NORMAL,43,False
425,NORMAL,76,False
425,NORMAL,795,False
425,NORMAL,796,False
426,NORMAL,42,False
426,NORMAL,43,False
426,NORMAL,76,False
426,NORMAL,269,False
426,NORMAL,795,False
426,NORMAL,796,False
427,NORMAL,78,False
427,NORMAL,85,False
427,NORMAL,751,False
427,NORMAL,754,False
428,NORMAL,2,False
428,NORMAL,78,False
428,NORMAL,143,False
428,NORMAL,278,False
428,NORMAL,739,False
428,NORMAL,754,False
428,NORMAL,879,False
429,NORMAL,3,False
429,NORMAL,43,False
429,NORMAL,55,False
429,NORMAL,735,False
429,NORMAL,796,False
429,NORMAL,880,False
429,NORMAL,924,False
430,NORMAL,3,False
430,NORMAL,74,False
430,NORMAL,152,False
430,NORMAL,153,False
430,NORMAL,743,False
430,NORMAL,810,False
431,NORMAL,22,False
431,NORMAL,49,False
431,NORMAL,57,False
431,NORMAL,751,False
431,NORMAL,752,False
432,NORMAL,22,False
432,NORMAL,48,False
432,NORMAL,57,False
432,NORMAL,745,False
432,NORMAL,752,False
433,NORMAL,1,False
433,NORMAL,35,False
433,NORMAL,43,False
433,NORMAL,766,False
433,NORMAL,795,False
434,NORMAL,8,False
434,NORMAL,59,False
434,NORMAL,175,False
434,NORMAL,279,False
434,NORMAL,734,False
434,NORMAL,752,False
435,NORMAL,8,False
435,NORMAL,59,False
435,NORMAL,175,False
435,NORMAL,279,False
435,NORMAL,734,False
435,NORMAL,756,False
436,NORMAL,35,False
436,NORMAL,163,False
436,NORMAL,164,False
436,NORMAL,225,False
436,NORMAL,753,False
436,NORMAL,767,False
437,NORMAL,17,False
437,NORMAL,35,False
437,NORMAL,63,False
437,NORMAL,74,False
437,NORMAL,164,False
437,NORMAL,191,False
437,NORMAL,225,False
437,NORMAL,767,False
437,NORMAL,770,False
437,NORMAL,925,False
438,NORMAL,12,False
438,NORMAL,37,False
438,NORMAL,38,False
438,NORMAL,759,False
438,NORMAL,775,False
439,JR,11,False
439,JR,35,False
439,JR,74,False
439,JR,754,False
439,JR,767,False
439,JR_NORMAL,11,False
439,JR_NORMAL,35,False
439,JR_NORMAL,74,False
439,JR_NORMAL,754,False
439,JR_NORMAL,767,False
440,NORMAL,74,False
440,NORMAL,754,False
440,NORMAL,766,False
441,NORMAL,21,False
441,NORMAL,153,False
441,NORMAL,161,False
441,NORMAL,743,False
441,NORMAL,771,False
442,NORMAL,37,False
442,NORMAL,40,False
442,NORMAL,42,False
442,NORMAL,43,False
442,NORMAL,735,False
442,NORMAL,770,False
443,NORMAL,9,False
443,NORMAL,50,False
443,NORMAL,89,False
443,NORMAL,748,False
443,NORMAL,814,False
444,NORMAL,8,False
444,NORMAL,9,False
444,NORMAL,50,False
444,NORMAL,748,False
444,NORMAL,814,False
445,NORMAL,12,False
445,NORMAL,50,False
445,NORMAL,69,False
445,NORMAL,154,False
445,NORMAL,173,False
445,NORMAL,200,True
445,NORMAL,266,False
445,NORMAL,748,False
445,NORMAL,785,False
446,NORMAL,61,False
446,NORMAL,63,False
446,NORMAL,89,False
446,NORMAL,744,False
446,NORMAL,753,False
447,NORMAL,10,False
447,NORMAL,31,False
447,NORMAL,47,False
447,NORMAL,84,False
447,NORMAL,211,False
447,NORMAL,751,False
447,NORMAL,775,False
448,NORMAL,17,False
448,NORMAL,43,False
448,NORMAL,47,False
448,NORMAL,141,False
448,NORMAL,197,False
448,NORMAL,211,False
448,NORMAL,213,False
448,NORMAL,224,False
448,NORMAL,761,False
448,NORMAL,775,False
448,NORMAL,932,True
449,NORMAL,9,False
449,NORMAL,37,False
449,NORMAL,89,False
449,NORMAL,734,False
449,NORMAL,753,False
449,NORMAL,926,False
450,NORMAL,12,False
450,NORMAL,13,False
450,NORMAL,89,False
450,NORMAL,190,False
450,NORMAL,200,False
450,NORMAL,280,False
450,NORMAL,734,False
450,NORMAL,772,False
450,NORMAL,856,False
450,NORMAL,857,False
450,NORMAL,926,False
451,NORMAL,33,False
451,NORMAL,58,False
451,NORMAL,59,False
451,NORMAL,768,False
451,NORMAL,792,False
452,NORMAL,33,False
452,NORMAL,59,False
452,NORMAL,175,False
452,NORMAL,206,False
452,NORMAL,734,False
452,NORMAL,768,False
452,NORMAL,792,False
452,NORMAL,857,False
453,NORMAL,31,False
453,NORMAL,59,False
453,NORMAL,84,False
453,NORMAL,748,False
453,NORMAL,756,False
453,NORMAL,768,False
454,NORMAL,43,False
454,NORMAL,59,False
454,NORMAL,64,False
454,NORMAL,142,False
454,NORMAL,208,False
454,NORMAL,748,False
454,NORMAL,756,False
454,NORMAL,768,False
454,NORMAL,775,False
455,NORMAL,81,False
455,NORMAL,169,False
455,NORMAL,175,False
455,NORMAL,734,False
455,NORMAL,746,False
